"","X","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase","Environment2","syllabicity","Environment","Environment4","TypeOfL","ConsonantDurMS","PrePause","PostPause","GlobalSpeechRate","WordFreqCategorical"
"62",4704,"agriculturally","participant_4B_Experiment_2",3105,"participant_4_B_52.TextGrid","N","N","Accented","Sonia",52,1.0477961758574,5,9,0.0472739984882844,"U@","V",0.127767985982272,"i","V",0.220392290249433,0.0911682988213601,0.248915343915344,3.1679835668163,"NoGlottalStop",0,8.58945681170806,0.267666288737717,0.780129887119683,0.118172120679774,1.0477961758574,0.267666288737717,"ly",28,96,3,"agricultural",28,4022,NA,"unstressed",NA,"transparent","word",1,508.88,607.82,19,"female","British English","no","North London","Basic French","Some - I studied it for GCSE","Natural Sciences (Biological). 2nd year","University of Cambridge","no","no","no","no","no","unaccented","Experiment_2",3.3322045101752,8.2995345703326,3.3322045101752,0.0069617105917454,-4.96733006015739,"agricultural","unstressed","al",0.267666288737717,"yes","l","ll",1,"word","Vl#l","no","l#l","Vl#l-al","approximant",47.2739984882844,"Pause","Pause",3.47224023357374,"MidFreq"
"63",4705,"agriculturally","participant_8B_Experiment_2",4608,"participant_8_B_113.TextGrid","N","N","Unknown","Mandy",113,0.892996976568405,5,9,0.0532365835222977,"@","V",0.0396946199114572,"i","V",0.215332685455134,0.0398425296044347,0.0652874622071056,8.12799999999993,"NoGlottalStop",0,10.0784215805355,0.268569268977432,0.624427707590973,0.0900654107796965,0.892996976568405,0.268569268977432,"ly",28,96,3,"agricultural",28,4022,NA,"unstressed",NA,"transparent","word",2,731.43,938.66,31,"female","British English","no","Cambridge UK","Basic Japanese","no","English Language and English Language Teaching. Year 2","Anglia Ruskin University Cambridge","Year 1 at ARU","Years 1 and 2 ARU","Years 1 and 2 ARU","Year 1 ARU","Year 1 ARU","accented","Experiment_2",3.3322045101752,8.2995345703326,3.3322045101752,0.0069617105917454,-4.96733006015739,"agricultural","unstressed","al",0.268569268977432,"yes","l","ll",1,"word","Vl#l","no","l#l","Vl#l-al","approximant",53.2365835222977,"Pause","Pause",0.738188976377959,"MidFreq"
"64",4706,"agriculturally","participant_9B_Experiment_2",5064,"participant_9_B_170.TextGrid","N","N","Accented","Simon",170,0.824430014430016,5,12,0.049358604632328,"@","V",0.0545073158573768,"i","V",0.108504308390025,0.14021983685249,0.504596695821185,14.9328738651254,"NoGlottalStop",0,14.5555108256174,0.157862913022353,0.666567101407663,0.0704349803655298,0.824430014430016,0.157862913022353,"ly",28,96,3,"agricultural",28,4022,NA,"unstressed",NA,"transparent","word",1,883.15,1000.88,18,"male","British English","no","Southend. Colchester","None","no","Computer Science Year 1","Anglia Ruskin University","no","no","no","no","no","unaccented","Experiment_2",3.3322045101752,8.2995345703326,3.3322045101752,0.0069617105917454,-4.96733006015739,"agricultural","unstressed","al",0.157862913022353,"yes","l","ll",1,"word","Vl#l","no","l#l","Vl#l-al","approximant",49.358604632328,"Pause","Pause",0.736629807453853,"MidFreq"
"65",4707,"agriculturally","participant_2B_Experiment_2",2209,"participant_2_B_272.TextGrid","N","N","Accented","Sonia",272,0.900083074662637,5,10,0.0489593239005002,"@","V",0.0252737230157765,"i","V",0.169238391967456,0,0.122395719818554,5.99599999999987,"NoGlottalStop",0,11.1100855926528,0.218197715867956,0.681885358794681,0.130576267782389,0.900083074662637,0.218197715867956,"ly",28,96,3,"agricultural",28,4022,NA,"unstressed",NA,"transparent","word",1,651.89,768.76,20,"female","British English","no","England","Japanese. basic.  French. basic","no","English Language and Linguistics. 2nd year","Anglia Ruskin","2 years","Yes","Yes","Yes","Yes","accented","Experiment_2",3.3322045101752,8.2995345703326,3.3322045101752,0.0069617105917454,-4.96733006015739,"agricultural","unstressed","al",0.218197715867956,"yes","l","ll",1,"word","Vl#l","no","l#l","Vl#l-al","approximant",48.9593239005002,"No Pause","Pause",1.00066711140763,"MidFreq"
"66",4708,"agriculturally","participant_1B_Experiment_2",1697,"participant_1_B_13.TextGrid","N","N","Accented","Mandy",13,0.990454007690033,6,13,0.0661425821281982,"{","V",0.0418250721992579,"i","V",0.152593984962406,0.058276151040126,0.0718168934240362,8.83199999999999,"NoGlottalStop",0,13.125293955162,0.218736567090605,0.771717440599428,0.0999029872818693,0.990454007690033,0.218736567090605,"ly",28,96,3,"agricultural",28,4022,NA,"unstressed",NA,"transparent","word",1,652.27,805.45,21,"female","British English","no","Cambridge (0-3). Bristol (3-5). Felixstowe (5-7). Bradford (7-16). Abingdon (16 onwards)","Basic French","no","3rd year Materials Science","Cambridge","no","no","no","no","no","unaccented","Experiment_2",3.3322045101752,8.2995345703326,3.3322045101752,0.0069617105917454,-4.96733006015739,"agricultural","unstressed","al",0.218736567090605,"yes","l","ll",1,"word","Vl#l","no","l#l","Vl#l-al","approximant",66.1425821281982,"Pause","Pause",1.24547101449275,"MidFreq"
"67",4709,"agriculturally","participant_6B_Experiment_2",3837,"participant_6_B_197.TextGrid","N","N","Accented","Mandy",197,1.04089172335601,5,10,0.079490524826813,"3","V",0.121080324437467,"i","V",0.145158175679031,0.0907256235827663,0.271933106575964,5.76800000000003,"NoGlottalStop",0,9.6071471946749,0.224648700505844,0.816243022850165,0.106923793326855,1.04089172335601,0.224648700505844,"ly",28,96,3,"agricultural",28,4022,NA,"unstressed",NA,"transparent","word",1,680.66,792.64,33,"male","British English","no","England. South East","None","no","Fine Art. Second Year","Anglia Ruskin","no","no","no","no","no","accented","Experiment_2",3.3322045101752,8.2995345703326,3.3322045101752,0.0069617105917454,-4.96733006015739,"agricultural","unstressed","al",0.224648700505844,"yes","l","ll",1,"word","Vl#l","no","l#l","Vl#l-al","approximant",79.490524826813,"Pause","Pause",1.04022191400832,"MidFreq"
"68",4710,"agriculturally","participant_5B_Experiment_2",3536,"participant_5_B_80.TextGrid","N","N","Unaccented","Mandy",80,0.949643769385148,5,11,0.0563335492927326,"3","V",0.0859194305316757,"e","V",0.152420634920635,0.0681616659202866,0.209533257747544,5.52400000000011,"NoGlottalStop",0,11.5832908661339,0.208754184213368,0.740889585171781,0.129266396213658,0.949643769385148,0.208754184213368,"ly",28,96,3,"agricultural",28,4022,NA,"unstressed",NA,"transparent","word",1,868.83,1043.44,20,"male","British English","no","Leeds","None","I know a few words and phrases. I have never studied it","English Language and English Language Teaching. 2nd year","Anglia Ruskin University","Yes. 1 year","Yes","Yes","Yes","Yes","accented","Experiment_2",3.3322045101752,8.2995345703326,3.3322045101752,0.0069617105917454,-4.96733006015739,"agricultural","unstressed","al",0.208754184213368,"yes","l","ll",1,"word","Vl#l","no","l#l","Vl#l-al","approximant",56.3335492927326,"Pause","Pause",1.086169442433,"MidFreq"
"69",4711,"agriculturally","participant_1A_Experiment_2",1617,"participant_1_A_32.TextGrid","N","N","Accented","Sonia",32,1.04669899058697,6,12,0.0271432195294485,"@","V",0.073907930693645,"i","V",0.17472479064421,0.155552762827576,0.368832330050491,6.98800000000006,"NoGlottalStop",0,11.4646140943258,0.201868010173659,0.84483098041331,0.116347102323357,1.04669899058697,0.201868010173659,"ly",28,96,3,"agricultural",28,4022,NA,"unstressed",NA,"transparent","word",2,698.32,820.71,25,"female","British English","no","England","Mandarin. basic ","no","MA Dramatherapy year 2","Anglia Ruskin","no","no","no","no","no","accented","Experiment_2",3.3322045101752,8.2995345703326,3.3322045101752,0.0069617105917454,-4.96733006015739,"agricultural","unstressed","al",0.201868010173659,"yes","l","ll",1,"word","Vl#l","no","l#l","Vl#l-al","approximant",27.1432195294485,"Pause","Pause",0.858614768174005,"MidFreq"
"70",4712,"agriculturally","participant_13A_Experiment_2",1344,"participant_13_A_231.TextGrid","N","N","Unaccented","Mandy",231,0.935740546931022,5,11,0.0495763660302835,"3","V",0.12631358995211,"i","V",0.126562794348509,0,0,14.8199999999999,"NoGlottalStop",0,11.7553952707052,0.176139160378792,0.75960138655223,0.172924067775257,0.935740546931022,0.176139160378792,"ly",28,96,3,"agricultural",28,4022,NA,"unstressed",NA,"transparent","word",1,752.18,872.99,19,"male","British English","no","South Devon","French proficient and Spanish medium proficient","no","Linguistics 1st year","University of Cambridge","Yes. for around 4 weeks","Yes","Yes","no","no","accented","Experiment_2",3.3322045101752,8.2995345703326,3.3322045101752,0.0069617105917454,-4.96733006015739,"agricultural","unstressed","al",0.176139160378792,"yes","l","ll",1,"word","Vl#l","no","l#l","Vl#l-al","approximant",49.5763660302835,"No Pause","No Pause",0.404858299595144,"MidFreq"
"87",4729,"associationally","participant_2A_Experiment_2",2083,"participant_2_A_88.TextGrid","N","N","Unaccented","Viktoria",88,1.07906857692572,4,9,0.0659970624460282,"Sn@","V",0.201913008722885,"i","V",0.152369261061638,0.14701760069107,0.273998046549067,12.496,"NoGlottalStop",0,8.3405264433157,0.218366323507666,0.860702253418053,0.178870433245503,1.07906857692572,0.218366323507666,"ly",1,1,NA,"associational",1,14,NA,"unstressed",NA,"transparent","word",3,751.58,838.84,21,"male","British English","no","Nantwich. Cheshire","None","no","Foundation Gaming Technology BS/c 1st Year","Anglia Ruskin University","Yes 1 Year","no","no","no","no","accented","Experiment_2",0,2.63905732961526,0,0.0714285714285714,-2.63905732961526,"associational","unstressed","al",0.218366323507666,"no","l","ll",1,"word","Vl#l","no","l#l","Vl#l-al","approximant",65.9970624460282,"Pause","Pause",0.480153649167734,"LowFreq"
"88",4730,"associationally","participant_8A_Experiment_2",4479,"participant_8_A_227.TextGrid","N","N","Unaccented","Sonia",227,1.18062432219265,7,13,0.0618214825612782,"@","V",0.109577137776787,"i","V",0.175203271784905,0.561209982957987,0.168097923379878,5.17200000000003,"NoGlottalStop",0,11.0111233147023,0.237024754346183,0.943599567846462,0.0475665362367328,1.18062432219265,0.237024754346183,"ly",1,1,NA,"associational",1,14,NA,"unstressed",NA,"transparent","word",1,834.92,1022.03,21,"male","British English","no","London. then Oxfordshire","French (proficient). Arabic (proficient). Farsi (medium proficient)","Yes. I studied Latin for 8 years. proficient.","Middle Eastern Studies. 4th year","University of Cambridge","no","I went to a few lectures on phonetics in my first year of university.","The above lecture also covered phonology.","no","no","accented","Experiment_2",0,2.63905732961526,0,0.0714285714285714,-2.63905732961526,"associational","unstressed","al",0.237024754346183,"no","l","ll",1,"word","Vl#l","no","l#l","Vl#l-al","approximant",61.8214825612782,"Pause","Pause",1.16009280742459,"LowFreq"
"89",4731,"associationally","participant_2B_Experiment_2",2211,"participant_2_B_274.TextGrid","N","N","Unaccented","Sonia",274,1.05499766043984,5,10,0.0974242382062247,"@","V",0.0989263822059989,"i","V",0.121831226400577,0,0.395801729709598,13.1479999999999,"NoGlottalStop",0,9.47869400566341,0.219255464606801,0.835742195833035,0.0483298485339283,1.05499766043984,0.219255464606801,"ly",1,1,NA,"associational",1,14,NA,"unstressed",NA,"transparent","word",1,651.89,768.76,20,"female","British English","no","England","Japanese. basic.  French. basic","no","English Language and Linguistics. 2nd year","Anglia Ruskin","2 years","Yes","Yes","Yes","Yes","unaccented","Experiment_2",0,2.63905732961526,0,0.0714285714285714,-2.63905732961526,"associational","unstressed","al",0.219255464606801,"no","l","ll",1,"word","Vl#l","no","l#l","Vl#l-al","approximant",97.4242382062247,"No Pause","Pause",0.836629145117134,"LowFreq"
"90",4732,"associationally","participant_6A_Experiment_2",3610,"participant_6_A_182.TextGrid","N","N","Unaccented","Simon",182,1.26816256343807,6,10,0.0840506424792142,"n","C",0.121858323237971,"i","V",0.252061278479646,0.709803522072179,0.878606252024619,9.58799999999997,"NoGlottalStop",0,7.88542438351857,0.33611192095886,0.932050642479214,0.0398125358748342,1.26816256343807,0.33611192095886,"ly",1,1,NA,"associational",1,14,NA,"unstressed",NA,"transparent","word",1,629.12,784.73,20,"male","British English","no","Birmingham. UK","Japanese - medium proficient. Dutch - basic. German - medium proficient","no","Abnormal and Clinical Psychology - Year 2","Anglia Ruskin University","no","no","no","no","no","accented","Experiment_2",0,2.63905732961526,0,0.0714285714285714,-2.63905732961526,"associational","unstressed","al",0.33611192095886,"no","l","ll",1,"word","Vl#l","yes","syll. l#l","syllabic Vl#l-al","approximant",84.0506424792142,"Pause","Pause",0.625782227784733,"LowFreq"
"91",4733,"associationally","participant_1A_Experiment_2",1471,"participant_1_A_105.TextGrid","N","N","Accented","Viktoria",105,1.2390860058309,6,11,0.0670605268597244,"@","V",0.06187670051232,"i","V",0.206687829051774,0.089732426303855,0.348775105280207,8.452,"NoGlottalStop",0,8.87751128512152,0.273748355911499,0.965337649919405,0.0840171574457296,1.2390860058309,0.273748355911499,"ly",1,1,NA,"associational",1,14,NA,"unstressed",NA,"transparent","word",1,698.32,820.71,25,"female","British English","no","England","Mandarin. basic ","no","MA Dramatherapy year 2","Anglia Ruskin","no","no","no","no","no","accented","Experiment_2",0,2.63905732961526,0,0.0714285714285714,-2.63905732961526,"associational","unstressed","al",0.273748355911499,"no","l","ll",1,"word","Vl#l","no","l#l","Vl#l-al","approximant",67.0605268597244,"Pause","Pause",0.709891150023663,"LowFreq"
"92",4734,"associationally","participant_9B_Experiment_2",5065,"participant_9_B_172.TextGrid","N","N","Accented","Simon",172,1.02722600151172,6,11,0.0380987185571904,"@","V",0.0870819815105524,"i","V",0.0973026419870271,0.249714835429121,0.379821833495303,9.97600000000011,"NoGlottalStop",0,10.7084516784153,0.135401360544217,0.891824640967498,0.0466650234973223,1.02722600151172,0.135401360544217,"ly",1,1,NA,"associational",1,14,NA,"unstressed",NA,"transparent","word",3,883.15,1000.88,18,"male","British English","no","Southend. Colchester","None","no","Computer Science Year 1","Anglia Ruskin University","no","no","no","no","no","accented","Experiment_2",0,2.63905732961526,0,0.0714285714285714,-2.63905732961526,"associational","unstressed","al",0.135401360544217,"no","l","ll",1,"word","Vl#l","no","l#l","Vl#l-al","approximant",38.0987185571904,"Pause","Pause",0.601443464314348,"LowFreq"
"93",4735,"associationally","participant_5B_Experiment_2",3415,"participant_5_B_213.TextGrid","N","N","Unaccented","Simon",213,1.13942761241519,6,10,0.100535569156259,"n","C",0.0689406995121278,"i","V",0.14464906631409,0.0274427824960211,0.44223697290364,4.43600000000015,"NoGlottalStop",0,8.77633637366702,0.24518463547035,0.89424297694484,0.0534457601131406,1.13942761241519,0.24518463547035,"ly",1,1,NA,"associational",1,14,NA,"unstressed",NA,"transparent","word",2,868.83,1043.44,20,"male","British English","no","Leeds","None","I know a few words and phrases. I have never studied it","English Language and English Language Teaching. 2nd year","Anglia Ruskin University","Yes. 1 year","Yes","Yes","Yes","Yes","unaccented","Experiment_2",0,2.63905732961526,0,0.0714285714285714,-2.63905732961526,"associational","unstressed","al",0.24518463547035,"no","l","ll",1,"word","Vl#l","yes","syll. l#l","syllabic Vl#l-al","approximant",100.535569156259,"Pause","Pause",2.47971145175826,"LowFreq"
"94",4736,"associationally","participant_3A_Experiment_2",2393,"participant_3_A_23.TextGrid","N","N","Accented","Viktoria",23,1.05231110728398,6,11,0.111154927477116,"n","C",0.0546065379899967,"i","V",0.156462745854844,0,0,5.40399999999997,"NoGlottalStop",0,10.4531824513295,0.267617673331959,0.784693433952024,0.0811576972020012,1.05231110728398,0.267617673331959,"ly",1,1,NA,"associational",1,14,NA,"unstressed",NA,"transparent","word",3,847.3,962.52,20,"female","British English","no","Kent. England","Portuguese (basic)","no","Second year. Psychological and Behavioural Sciences","University of Cambridge","no","no","no","no","no","unaccented","Experiment_2",0,2.63905732961526,0,0.0714285714285714,-2.63905732961526,"associational","unstressed","al",0.267617673331959,"no","l","ll",1,"word","Vl#l","yes","syll. l#l","syllabic Vl#l-al","approximant",111.154927477116,"No Pause","No Pause",2.03552923760179,"LowFreq"
"95",4737,"associationally","participant_6B_Experiment_2",3770,"participant_6_B_108.TextGrid","N","N","Accented","Mandy",108,1.05853534845794,6,12,0.0566636775922493,"@","V",0.0802841682127395,"i","V",0.117857181953241,0.0667816389228504,0,10.6560000000001,"NoGlottalStop",0,11.336418776644,0.17452085954549,0.884014488912448,0.0490933992644678,1.05853534845794,0.17452085954549,"ly",1,1,NA,"associational",1,14,NA,"unstressed",NA,"transparent","word",1,680.66,792.64,33,"male","British English","no","England. South East","None","no","Fine Art. Second Year","Anglia Ruskin","no","no","no","no","no","unaccented","Experiment_2",0,2.63905732961526,0,0.0714285714285714,-2.63905732961526,"associational","unstressed","al",0.17452085954549,"no","l","ll",1,"word","Vl#l","no","l#l","Vl#l-al","approximant",56.6636775922493,"Pause","No Pause",1.03228228228227,"LowFreq"
"96",4738,"associationally","participant_4B_Experiment_2",3097,"participant_4_B_37.TextGrid","N","N","Unaccented","Sonia",37,1.23103714501674,6,11,0.0889830109506224,"@","V",0.107368521705871,"i","V",0.145066227792494,0,0.339054470173401,7.12400000000002,"NoGlottalStop",0,8.9355549054943,0.234049238743116,0.996987906273621,0.109043697143428,1.23103714501674,0.234049238743116,"ly",1,1,NA,"associational",1,14,NA,"unstressed",NA,"transparent","word",2,508.88,607.82,19,"female","British English","no","North London","Basic French","Some - I studied it for GCSE","Natural Sciences (Biological). 2nd year","University of Cambridge","no","no","no","no","no","accented","Experiment_2",0,2.63905732961526,0,0.0714285714285714,-2.63905732961526,"associational","unstressed","al",0.234049238743116,"no","l","ll",1,"word","Vl#l","no","l#l","Vl#l-al","approximant",88.9830109506224,"No Pause","Pause",0.842223469960694,"LowFreq"
